instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
r5dn.16xlarge,r5dn,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),64.0,512.0,4 x 600 NVMe SSD,supported,5.664,6.3552,8.608,2.3612,3.0524,5.3052
r5n.16xlarge,r5n,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8259 (Cascade Lake),64.0,512.0,EBS only,supported,5.088,5.779,8.032,2.16,2.851,5.104
r6g.16xlarge,r6g,Memory optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,64.0,512.0,EBS only,supported,3.424,4.1152,,1.4862,2.1774,
r6g.metal,r6g,Memory optimized,eu-north-1,1.0,,arm64,AWS,AWS Graviton2 Processor,64.0,512.0,EBS only,unsupported,3.424,4.1152,,1.4862,2.1774,
r6gd.16xlarge,r6gd,Memory optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,64.0,512.0,2 x 1900 NVMe SSD,supported,3.8912,4.5824,,1.681,2.3722,
r6gd.metal,r6gd,Memory optimized,eu-north-1,1.0,,arm64,AWS,AWS Graviton2 Processor,64.0,512.0,2 x 1900 NVMe SSD,unsupported,3.8912,4.5824,,1.681,2.3722,
r6i.16xlarge,r6i,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),64.0,512.0,EBS only,supported,4.288,4.9792,7.232,1.8524,2.5436,4.7964
r6idn.16xlarge,r6idn,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),64.0,512.0,2 x 1900 NVMe SSD,supported,6.6269,7.3181,9.5709,2.7619,3.4531,5.7059
r6in.16xlarge,r6in,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),64.0,512.0,EBS only,supported,5.953,6.6442,8.897,2.5267,3.2179,5.4707
r7a.16xlarge,r7a,Memory optimized,eu-north-1,1.0,nitro,x86_64,AMD,AMD EPYC 9R14 Processor,64.0,512.0,EBS only,supported,5.1776,5.8688,8.1216,2.3486,3.0398,5.2926
r7g.16xlarge,r7g,Memory optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,64.0,512.0,EBS only,supported,3.6448,4.336,,1.5746,2.2658,
r7g.metal,r7g,Memory optimized,eu-north-1,1.0,,arm64,AWS,AWS Graviton3 Processor,64.0,512.0,EBS only,unsupported,3.6448,4.336,,1.5746,2.2658,
r7gd.16xlarge,r7gd,Memory optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,64.0,512.0,2 x 1900 NVMe SSD,supported,4.5965,5.2877,,1.9857,2.6769,
r7gd.metal,r7gd,Memory optimized,eu-north-1,1.0,,arm64,AWS,AWS Graviton3 Processor,64.0,512.0,2 x 1900 NVMe SSD,unsupported,4.5965,5.2877,,1.9857,2.6769,
r7i.16xlarge,r7i,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),64.0,512.0,EBS only,unsupported,4.5024,5.1936,7.4464,2.0423,2.7335,4.9863
r8g.16xlarge,r8g,Memory optimized,eu-north-1,1.0,nitro,arm64,AWS,AWS Graviton4 Processor,64.0,512.0,EBS only,supported,4.0093,4.7005,,1.8235,2.5147,
x2idn.16xlarge,x2idn,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Icelake),64.0,1024.0,1 x 1900 NVMe SSD,supported,7.6055,8.2967,10.5495,2.4395,3.1307,5.3835
x2iedn.16xlarge,x2iedn,Memory optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Icelake),64.0,2048.0,1 x 1900 NVMe SSD,supported,15.2115,15.9027,18.1555,4.8792,5.5704,7.8232
c5.18xlarge,c,Compute optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,72.0,144.0,EBS only,supported,3.276,4.054,6.588,1.415,2.193,4.727
c5d.18xlarge,c,Compute optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,72.0,144.0,2 x 900 NVMe SSD,supported,3.744,4.522,7.056,1.617,2.395,4.929
c5n.18xlarge,c,Compute optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,72.0,192.0,EBS only,supported,4.176,4.954,7.488,1.75,2.528,5.062
c5n.metal,c,Compute optimized,eu-north-1,1.0,,x86_64,Intel,Intel Xeon Platinum 8124M,72.0,192.0,EBS only,unsupported,4.176,4.954,7.488,1.75,2.528,5.062
i3.metal,i3,Storage optimized,eu-north-1,1.0,,x86_64,Intel,Intel Xeon E5-2686 v4 (Broadwell),72.0,512.0,8 x 1900 NVMe SSD,unsupported,5.216,5.994,8.16,2.555,3.332,5.499
c5.24xlarge,c,Compute optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8275L,96.0,192.0,EBS only,supported,4.368,5.405,8.784,1.887,2.924,6.303
c5.metal,c,Compute optimized,eu-north-1,1.0,,x86_64,Intel,Intel Xeon Platinum 8275L,96.0,192.0,EBS only,unsupported,4.368,5.405,8.784,1.887,2.924,6.303
c5a.24xlarge,c,Compute optimized,eu-north-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,96.0,192.0,EBS only,supported,3.936,4.973,8.352,1.7,2.737,6.116
c5d.24xlarge,c,Compute optimized,eu-north-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8275L,96.0,192.0,4 x 900 NVMe SSD,supported,4.992,6.029,9.408,2.157,3.193,6.573
c5d.metal,c,Compute optimized,eu-north-1,1.0,,x86_64,Intel,Intel Xeon Platinum 8275L,96.0,192.0,4 x 900 NVMe SSD,unsupported,4.992,6.029,9.408,2.157,3.193,6.573
