instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
c6g.12xlarge,c,Compute optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,48.0,96.0,EBS only,supported,2.04,2.5584,,0.8813,1.3997,
c6gn.12xlarge,c,Compute optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,48.0,96.0,EBS only,supported,2.5728,3.0912,,1.1045,1.6229,
c6i.12xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),48.0,96.0,EBS only,supported,2.5344,3.0528,4.7424,1.1496,1.668,3.3576
c6in.12xlarge,c,Compute optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),48.0,96.0,EBS only,supported,3.3768,3.8952,5.5848,1.4154,1.9338,3.6234
g4dn.12xlarge,g4dn,GPU instance,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Family,48.0,192.0,900 GB NVMe SSD,supported,4.798,5.317,7.006,2.073,2.591,4.281
m5.12xlarge,m5,General purpose,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,48.0,192.0,EBS only,supported,2.825,3.343,5.033,1.22,1.739,3.428
m5d.12xlarge,m5d,General purpose,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,48.0,192.0,2 x 900 NVMe SSD,supported,3.326,3.845,5.534,1.437,1.955,3.645
m6g.12xlarge,m6g,General purpose,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,48.0,192.0,EBS only,supported,2.256,2.7744,,0.985,1.5034,
m6gd.12xlarge,m6gd,General purpose,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,48.0,192.0,2 x 1425 NVMe SSD,supported,2.6611,3.1795,,1.1496,1.668,
m6i.12xlarge,m6i,General purpose,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),48.0,192.0,EBS only,supported,3.168,3.6864,5.376,1.437,1.9554,3.645
m7g.12xlarge,m7g,General purpose,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,48.0,192.0,EBS only,supported,2.6928,3.2112,,1.2215,1.7399,
i3en.12xlarge,i3en,Storage optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,48.0,384.0,4 x 7500 NVMe SSD,supported,6.571,7.09,8.779,2.894,3.412,5.102
i4i.12xlarge,i4i,Storage optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),48.0,384.0,3 x 3750 NVMe SSD,supported,4.99,5.508,7.198,2.338,2.856,4.546
r5.12xlarge,r5,Memory optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,48.0,384.0,EBS only,supported,3.722,4.241,5.93,1.608,2.126,3.816
r5d.12xlarge,r5d,Memory optimized,me-south-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,48.0,384.0,2 x 900 NVMe SSD,supported,4.224,4.742,6.432,1.825,2.343,4.033
r6g.12xlarge,r6g,Memory optimized,me-south-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,48.0,384.0,EBS only,supported,2.9779,3.4963,,1.2865,1.8049,
