instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
c6i.32xlarge,c,Compute optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,256.0,EBS only,supported,8.384,9.6128,14.272,3.8085,5.0373,9.6965
c6i.metal,c,Compute optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,256.0,EBS only,unsupported,8.384,9.6128,14.272,3.8085,5.0373,9.6965
c6id.32xlarge,c,Compute optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,256.0,4 x 1900 NVMe SSD,supported,10.0128,11.2416,15.9008,4.3255,5.5543,10.2135
c6id.metal,c,Compute optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,256.0,4 x 1900 NVMe SSD,unsupported,10.0128,11.2416,15.9008,4.3255,5.5543,10.2135
c6in.32xlarge,c,Compute optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,256.0,EBS only,supported,11.1552,12.384,17.0432,4.5118,5.7406,10.3998
c6in.metal,c,Compute optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,256.0,EBS only,unsupported,11.1552,12.384,17.0432,4.5118,5.7406,10.3998
m6a.32xlarge,m6a,General purpose,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,128.0,512.0,EBS only,supported,8.8128,10.0416,14.7008,3.9844,5.2132,9.8724
m6i.32xlarge,m6i,General purpose,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,512.0,EBS only,supported,9.792,11.0208,15.68,4.4271,5.6559,10.3151
m6i.metal,m6i,General purpose,sa-east-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,512.0,EBS only,unsupported,9.792,11.0208,15.68,4.4271,5.6559,10.3151
m6id.32xlarge,m6id,General purpose,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,512.0,4 x 1900 NVMe SSD,supported,12.096,13.3248,17.984,5.2255,6.4543,11.1135
m6id.metal,m6id,General purpose,sa-east-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,512.0,4 x 1900 NVMe SSD,unsupported,12.096,13.3248,17.984,5.2255,6.4543,11.1135
i4i.32xlarge,i4i,Storage optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,1024.0,8 x 3750 SSD,supported,17.5296,18.7584,23.4176,8.0741,9.3029,13.9621
i4i.metal,i4i,Storage optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,1024.0,8 x 3750 NVMe SSD,unsupported,17.53,18.758,23.418,8.074,9.303,13.962
r6i.32xlarge,r6i,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,1024.0,EBS only,supported,12.864,14.0928,18.752,5.8424,7.0712,11.7304
r6i.metal,r6i,Memory optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon 8375C (Ice Lake),128.0,1024.0,EBS only,unsupported,12.864,14.0928,18.752,5.8424,7.0712,11.7304
x1.32xlarge,x1,Memory optimized,sa-east-1,1.0,xen,x86_64,Intel,High Frequency Intel Xeon E7-8880 v3 (Haswell),128.0,1952.0,2 x 1920 SSD,unsupported,26.01,27.239,31.898,8.363,9.591,14.251
x2idn.32xlarge,x2idn,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Icelake),128.0,2048.0,2 x 1900 NVMe SSD,supported,26.01,27.2388,31.898,8.343,9.5718,14.231
x2idn.metal,x2idn,Memory optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Scalable (Icelake),128.0,2048.0,2 x 1900 NVMe SSD,unsupported,26.01,27.2388,31.898,8.343,9.5718,14.231
x1e.32xlarge,x1e,Memory optimized,sa-east-1,1.0,xen,x86_64,Intel,High Frequency Intel Xeon E7-8880 v3 (Haswell),128.0,3904.0,2 x 1920 SSD,unsupported,52.019,53.248,57.907,16.714,17.943,22.602
x2iedn.32xlarge,x2iedn,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Icelake),128.0,4096.0,2 x 1900 NVMe SSD,supported,52.02,53.2488,57.908,16.6859,17.9147,22.5739
x2iedn.metal,x2iedn,Memory optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Scalable (Icelake),128.0,4096.0,2 x 1900 NVMe SSD,unsupported,52.02,53.2488,57.908,16.6859,17.9147,22.5739
